"Station","Year","Month","Day","Night","DayLimit","NightLimit","Date","Name","City","State","Type","Day_Exceed","Night_Exceed","Day_Status","Night_Status"
"MUM01",2017,4,69,67,50,40,2017-04-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",19,27,"Exceeded","Exceeded"
"MUM01",2017,5,71,69,50,40,2017-05-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",21,29,"Exceeded","Exceeded"
"MUM01",2017,6,62,55,50,40,2017-06-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",12,15,"Exceeded","Exceeded"
"MUM01",2017,7,66,59,50,40,2017-07-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,19,"Exceeded","Exceeded"
"MUM01",2017,8,65,59,50,40,2017-08-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",15,19,"Exceeded","Exceeded"
"MUM01",2017,9,65,59,50,40,2017-09-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",15,19,"Exceeded","Exceeded"
"MUM01",2017,10,64,58,50,40,2017-10-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",14,18,"Exceeded","Exceeded"
"MUM01",2017,11,64,59,50,40,2017-11-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",14,19,"Exceeded","Exceeded"
"MUM01",2017,12,65,60,50,40,2017-12-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",15,20,"Exceeded","Exceeded"
"MUM02",2017,1,54,53,65,55,2017-01-01,"Bandra","Mumbai","Maharashtra","Commercial",-11,-2,"Within Limit","Within Limit"
"MUM02",2017,2,54,53,65,55,2017-02-01,"Bandra","Mumbai","Maharashtra","Commercial",-11,-2,"Within Limit","Within Limit"
"MUM02",2017,3,54,53,65,55,2017-03-01,"Bandra","Mumbai","Maharashtra","Commercial",-11,-2,"Within Limit","Within Limit"
"MUM02",2017,4,63,55,65,55,2017-04-01,"Bandra","Mumbai","Maharashtra","Commercial",-2,0,"Within Limit","Within Limit"
"MUM02",2017,5,62,55,65,55,2017-05-01,"Bandra","Mumbai","Maharashtra","Commercial",-3,0,"Within Limit","Within Limit"
"MUM02",2017,6,60,55,65,55,2017-06-01,"Bandra","Mumbai","Maharashtra","Commercial",-5,0,"Within Limit","Within Limit"
"MUM02",2017,7,54,53,65,55,2017-07-01,"Bandra","Mumbai","Maharashtra","Commercial",-11,-2,"Within Limit","Within Limit"
"MUM02",2017,8,59,53,65,55,2017-08-01,"Bandra","Mumbai","Maharashtra","Commercial",-6,-2,"Within Limit","Within Limit"
"MUM02",2017,9,63,61,65,55,2017-09-01,"Bandra","Mumbai","Maharashtra","Commercial",-2,6,"Within Limit","Exceeded"
"MUM02",2017,10,65,63,65,55,2017-10-01,"Bandra","Mumbai","Maharashtra","Commercial",0,8,"Within Limit","Exceeded"
"MUM02",2017,11,65,64,65,55,2017-11-01,"Bandra","Mumbai","Maharashtra","Commercial",0,9,"Within Limit","Exceeded"
"MUM02",2017,12,64,64,65,55,2017-12-01,"Bandra","Mumbai","Maharashtra","Commercial",-1,9,"Within Limit","Exceeded"
"MUM03",2017,1,85,92,65,55,2017-01-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",20,37,"Exceeded","Exceeded"
"MUM03",2017,2,85,93,65,55,2017-02-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",20,38,"Exceeded","Exceeded"
"MUM03",2017,3,68,58,65,55,2017-03-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",3,3,"Exceeded","Exceeded"
"MUM03",2017,4,79,86,65,55,2017-04-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",14,31,"Exceeded","Exceeded"
"MUM03",2017,5,85,93,65,55,2017-05-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",20,38,"Exceeded","Exceeded"
"MUM03",2017,6,68,61,65,55,2017-06-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",3,6,"Exceeded","Exceeded"
"MUM03",2017,7,73,72,65,55,2017-07-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",8,17,"Exceeded","Exceeded"
"MUM03",2017,8,77,76,65,55,2017-08-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",12,21,"Exceeded","Exceeded"
"MUM03",2017,9,75,67,65,55,2017-09-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",10,12,"Exceeded","Exceeded"
"MUM03",2017,10,75,71,65,55,2017-10-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",10,16,"Exceeded","Exceeded"
"MUM03",2017,11,70,61,65,55,2017-11-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",5,6,"Exceeded","Exceeded"
"MUM03",2017,12,74,77,65,55,2017-12-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",9,22,"Exceeded","Exceeded"
"MUM04",2017,1,78,79,65,55,2017-01-01,"Thane","Mumbai","Maharashtra","Commercial",13,24,"Exceeded","Exceeded"
"MUM04",2017,2,75,75,65,55,2017-02-01,"Thane","Mumbai","Maharashtra","Commercial",10,20,"Exceeded","Exceeded"
"MUM04",2017,3,75,75,65,55,2017-03-01,"Thane","Mumbai","Maharashtra","Commercial",10,20,"Exceeded","Exceeded"
"MUM04",2017,4,72,72,65,55,2017-04-01,"Thane","Mumbai","Maharashtra","Commercial",7,17,"Exceeded","Exceeded"
"MUM04",2017,5,73,74,65,55,2017-05-01,"Thane","Mumbai","Maharashtra","Commercial",8,19,"Exceeded","Exceeded"
"MUM04",2017,6,73,73,65,55,2017-06-01,"Thane","Mumbai","Maharashtra","Commercial",8,18,"Exceeded","Exceeded"
"MUM04",2017,7,71,71,65,55,2017-07-01,"Thane","Mumbai","Maharashtra","Commercial",6,16,"Exceeded","Exceeded"
"MUM04",2017,8,72,72,65,55,2017-08-01,"Thane","Mumbai","Maharashtra","Commercial",7,17,"Exceeded","Exceeded"
"MUM04",2017,9,73,74,65,55,2017-09-01,"Thane","Mumbai","Maharashtra","Commercial",8,19,"Exceeded","Exceeded"
"MUM04",2017,10,72,73,65,55,2017-10-01,"Thane","Mumbai","Maharashtra","Commercial",7,18,"Exceeded","Exceeded"
"MUM04",2017,11,75,73,65,55,2017-11-01,"Thane","Mumbai","Maharashtra","Commercial",10,18,"Exceeded","Exceeded"
"MUM04",2017,12,73,74,65,55,2017-12-01,"Thane","Mumbai","Maharashtra","Commercial",8,19,"Exceeded","Exceeded"
"MUM05",2017,1,68,69,50,40,2017-01-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",18,29,"Exceeded","Exceeded"
"MUM05",2017,2,68,67,50,40,2017-02-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",18,27,"Exceeded","Exceeded"
"MUM05",2017,3,67,67,50,40,2017-03-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",17,27,"Exceeded","Exceeded"
"MUM05",2017,4,70,71,50,40,2017-04-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",20,31,"Exceeded","Exceeded"
"MUM05",2017,5,68,68,50,40,2017-05-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",18,28,"Exceeded","Exceeded"
"MUM05",2017,6,72,71,50,40,2017-06-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",22,31,"Exceeded","Exceeded"
"MUM05",2017,7,72,72,50,40,2017-07-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",22,32,"Exceeded","Exceeded"
"MUM05",2017,8,71,71,50,40,2017-08-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",21,31,"Exceeded","Exceeded"
"MUM05",2017,9,73,71,50,40,2017-09-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",23,31,"Exceeded","Exceeded"
"MUM05",2017,10,71,71,50,40,2017-10-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",21,31,"Exceeded","Exceeded"
"MUM05",2017,11,71,71,50,40,2017-11-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",21,31,"Exceeded","Exceeded"
"MUM05",2017,12,70,70,50,40,2017-12-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",20,30,"Exceeded","Exceeded"
"MUM06",2017,1,68,63,75,70,2017-01-01,"Kandivali","Mumbai","Maharashtra","Industrial",-7,-7,"Within Limit","Within Limit"
"MUM06",2017,2,60,61,75,70,2017-02-01,"Kandivali","Mumbai","Maharashtra","Industrial",-15,-9,"Within Limit","Within Limit"
"MUM06",2017,3,62,52,75,70,2017-03-01,"Kandivali","Mumbai","Maharashtra","Industrial",-13,-18,"Within Limit","Within Limit"
"MUM06",2017,4,60,53,75,70,2017-04-01,"Kandivali","Mumbai","Maharashtra","Industrial",-15,-17,"Within Limit","Within Limit"
"MUM06",2017,5,67,67,75,70,2017-05-01,"Kandivali","Mumbai","Maharashtra","Industrial",-8,-3,"Within Limit","Within Limit"
"MUM06",2017,6,62,55,75,70,2017-06-01,"Kandivali","Mumbai","Maharashtra","Industrial",-13,-15,"Within Limit","Within Limit"
"MUM06",2017,7,62,56,75,70,2017-07-01,"Kandivali","Mumbai","Maharashtra","Industrial",-13,-14,"Within Limit","Within Limit"
"MUM06",2017,8,62,55,75,70,2017-08-01,"Kandivali","Mumbai","Maharashtra","Industrial",-13,-15,"Within Limit","Within Limit"
"MUM06",2017,9,61,54,75,70,2017-09-01,"Kandivali","Mumbai","Maharashtra","Industrial",-14,-16,"Within Limit","Within Limit"
"MUM06",2017,10,60,52,75,70,2017-10-01,"Kandivali","Mumbai","Maharashtra","Industrial",-15,-18,"Within Limit","Within Limit"
"MUM06",2017,11,60,53,75,70,2017-11-01,"Kandivali","Mumbai","Maharashtra","Industrial",-15,-17,"Within Limit","Within Limit"
"MUM06",2017,12,60,53,75,70,2017-12-01,"Kandivali","Mumbai","Maharashtra","Industrial",-15,-17,"Within Limit","Within Limit"
"MUM07",2017,1,58,53,75,70,2017-01-01,"Powai","Mumbai","Maharashtra","Industrial",-17,-17,"Within Limit","Within Limit"
"MUM07",2017,2,57,53,75,70,2017-02-01,"Powai","Mumbai","Maharashtra","Industrial",-18,-17,"Within Limit","Within Limit"
"MUM07",2017,3,59,53,75,70,2017-03-01,"Powai","Mumbai","Maharashtra","Industrial",-16,-17,"Within Limit","Within Limit"
"MUM07",2017,4,60,55,75,70,2017-04-01,"Powai","Mumbai","Maharashtra","Industrial",-15,-15,"Within Limit","Within Limit"
"MUM07",2017,5,60,55,75,70,2017-05-01,"Powai","Mumbai","Maharashtra","Industrial",-15,-15,"Within Limit","Within Limit"
"MUM07",2017,6,61,57,75,70,2017-06-01,"Powai","Mumbai","Maharashtra","Industrial",-14,-13,"Within Limit","Within Limit"
"MUM07",2017,7,60,60,75,70,2017-07-01,"Powai","Mumbai","Maharashtra","Industrial",-15,-10,"Within Limit","Within Limit"
"MUM07",2017,8,60,57,75,70,2017-08-01,"Powai","Mumbai","Maharashtra","Industrial",-15,-13,"Within Limit","Within Limit"
"MUM07",2017,9,58,55,75,70,2017-09-01,"Powai","Mumbai","Maharashtra","Industrial",-17,-15,"Within Limit","Within Limit"
"MUM07",2017,10,56,51,75,70,2017-10-01,"Powai","Mumbai","Maharashtra","Industrial",-19,-19,"Within Limit","Within Limit"
"MUM07",2017,11,56,51,75,70,2017-11-01,"Powai","Mumbai","Maharashtra","Industrial",-19,-19,"Within Limit","Within Limit"
"MUM07",2017,12,57,52,75,70,2017-12-01,"Powai","Mumbai","Maharashtra","Industrial",-18,-18,"Within Limit","Within Limit"
"MUM08",2017,1,65,55,55,45,2017-01-01,"Chembur","Mumbai","Maharashtra","Residential",10,10,"Exceeded","Exceeded"
"MUM08",2017,2,64,55,55,45,2017-02-01,"Chembur","Mumbai","Maharashtra","Residential",9,10,"Exceeded","Exceeded"
"MUM08",2017,3,64,55,55,45,2017-03-01,"Chembur","Mumbai","Maharashtra","Residential",9,10,"Exceeded","Exceeded"
"MUM08",2017,4,65,56,55,45,2017-04-01,"Chembur","Mumbai","Maharashtra","Residential",10,11,"Exceeded","Exceeded"
"MUM08",2017,5,62,55,55,45,2017-05-01,"Chembur","Mumbai","Maharashtra","Residential",7,10,"Exceeded","Exceeded"
"MUM08",2017,6,64,65,55,45,2017-06-01,"Chembur","Mumbai","Maharashtra","Residential",9,20,"Exceeded","Exceeded"
"MUM08",2017,7,66,64,55,45,2017-07-01,"Chembur","Mumbai","Maharashtra","Residential",11,19,"Exceeded","Exceeded"
"MUM08",2017,8,66,66,55,45,2017-08-01,"Chembur","Mumbai","Maharashtra","Residential",11,21,"Exceeded","Exceeded"
"MUM08",2017,9,64,65,55,45,2017-09-01,"Chembur","Mumbai","Maharashtra","Residential",9,20,"Exceeded","Exceeded"
"MUM08",2017,10,61,55,55,45,2017-10-01,"Chembur","Mumbai","Maharashtra","Residential",6,10,"Exceeded","Exceeded"
"MUM08",2017,11,62,55,55,45,2017-11-01,"Chembur","Mumbai","Maharashtra","Residential",7,10,"Exceeded","Exceeded"
"MUM08",2017,12,63,57,55,45,2017-12-01,"Chembur","Mumbai","Maharashtra","Residential",8,12,"Exceeded","Exceeded"
"MUM09",2017,1,70,66,75,70,2017-01-01,"Andheri","Mumbai","Maharashtra","Industrial",-5,-4,"Within Limit","Within Limit"
"MUM09",2017,2,71,68,75,70,2017-02-01,"Andheri","Mumbai","Maharashtra","Industrial",-4,-2,"Within Limit","Within Limit"
"MUM09",2017,3,71,67,75,70,2017-03-01,"Andheri","Mumbai","Maharashtra","Industrial",-4,-3,"Within Limit","Within Limit"
"MUM09",2017,4,72,67,75,70,2017-04-01,"Andheri","Mumbai","Maharashtra","Industrial",-3,-3,"Within Limit","Within Limit"
"MUM09",2017,5,70,67,75,70,2017-05-01,"Andheri","Mumbai","Maharashtra","Industrial",-5,-3,"Within Limit","Within Limit"
"MUM09",2017,6,73,69,75,70,2017-06-01,"Andheri","Mumbai","Maharashtra","Industrial",-2,-1,"Within Limit","Within Limit"
"MUM09",2017,7,74,71,75,70,2017-07-01,"Andheri","Mumbai","Maharashtra","Industrial",-1,1,"Within Limit","Exceeded"
"MUM09",2017,8,73,68,75,70,2017-08-01,"Andheri","Mumbai","Maharashtra","Industrial",-2,-2,"Within Limit","Within Limit"
"MUM09",2017,9,70,67,75,70,2017-09-01,"Andheri","Mumbai","Maharashtra","Industrial",-5,-3,"Within Limit","Within Limit"
"MUM09",2017,10,69,65,75,70,2017-10-01,"Andheri","Mumbai","Maharashtra","Industrial",-6,-5,"Within Limit","Within Limit"
"MUM09",2017,11,70,66,75,70,2017-11-01,"Andheri","Mumbai","Maharashtra","Industrial",-5,-4,"Within Limit","Within Limit"
"MUM09",2017,12,70,67,75,70,2017-12-01,"Andheri","Mumbai","Maharashtra","Industrial",-5,-3,"Within Limit","Within Limit"
"MUM10",2017,1,72,68,65,55,2017-01-01,"CST","Mumbai","Maharashtra","Commercial",7,13,"Exceeded","Exceeded"
"MUM10",2017,2,72,67,65,55,2017-02-01,"CST","Mumbai","Maharashtra","Commercial",7,12,"Exceeded","Exceeded"
"MUM10",2017,3,70,66,65,55,2017-03-01,"CST","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM10",2017,4,71,66,65,55,2017-04-01,"CST","Mumbai","Maharashtra","Commercial",6,11,"Exceeded","Exceeded"
"MUM10",2017,5,70,66,65,55,2017-05-01,"CST","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM10",2017,6,72,69,65,55,2017-06-01,"CST","Mumbai","Maharashtra","Commercial",7,14,"Exceeded","Exceeded"
"MUM10",2017,7,73,69,65,55,2017-07-01,"CST","Mumbai","Maharashtra","Commercial",8,14,"Exceeded","Exceeded"
"MUM10",2017,8,72,68,65,55,2017-08-01,"CST","Mumbai","Maharashtra","Commercial",7,13,"Exceeded","Exceeded"
"MUM10",2017,9,72,67,65,55,2017-09-01,"CST","Mumbai","Maharashtra","Commercial",7,12,"Exceeded","Exceeded"
"MUM10",2017,10,72,67,65,55,2017-10-01,"CST","Mumbai","Maharashtra","Commercial",7,12,"Exceeded","Exceeded"
"MUM10",2017,11,72,67,65,55,2017-11-01,"CST","Mumbai","Maharashtra","Commercial",7,12,"Exceeded","Exceeded"
"MUM10",2017,12,72,67,65,55,2017-12-01,"CST","Mumbai","Maharashtra","Commercial",7,12,"Exceeded","Exceeded"
"BEN01",2018,1,62,62,55,45,2018-01-01,"BTM","Bengaluru","Karnataka","Residential",7,17,"Exceeded","Exceeded"
"BEN01",2018,2,60,59,55,45,2018-02-01,"BTM","Bengaluru","Karnataka","Residential",5,14,"Exceeded","Exceeded"
"BEN01",2018,3,59,58,55,45,2018-03-01,"BTM","Bengaluru","Karnataka","Residential",4,13,"Exceeded","Exceeded"
"BEN01",2018,4,60,60,55,45,2018-04-01,"BTM","Bengaluru","Karnataka","Residential",5,15,"Exceeded","Exceeded"
"BEN01",2018,5,65,65,55,45,2018-05-01,"BTM","Bengaluru","Karnataka","Residential",10,20,"Exceeded","Exceeded"
"BEN01",2018,6,67,67,55,45,2018-06-01,"BTM","Bengaluru","Karnataka","Residential",12,22,"Exceeded","Exceeded"
"BEN01",2018,7,68,67,55,45,2018-07-01,"BTM","Bengaluru","Karnataka","Residential",13,22,"Exceeded","Exceeded"
"BEN01",2018,8,68,67,55,45,2018-08-01,"BTM","Bengaluru","Karnataka","Residential",13,22,"Exceeded","Exceeded"
"BEN01",2018,9,70,69,55,45,2018-09-01,"BTM","Bengaluru","Karnataka","Residential",15,24,"Exceeded","Exceeded"
"BEN01",2018,10,67,67,55,45,2018-10-01,"BTM","Bengaluru","Karnataka","Residential",12,22,"Exceeded","Exceeded"
"BEN01",2018,11,67,67,55,45,2018-11-01,"BTM","Bengaluru","Karnataka","Residential",12,22,"Exceeded","Exceeded"
"BEN01",2018,12,68,67,55,45,2018-12-01,"BTM","Bengaluru","Karnataka","Residential",13,22,"Exceeded","Exceeded"
"BEN02",2018,1,55,53,65,55,2018-01-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-10,-2,"Within Limit","Within Limit"
"BEN02",2018,2,59,52,65,55,2018-02-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-6,-3,"Within Limit","Within Limit"
"BEN02",2018,3,59,56,65,55,2018-03-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-6,1,"Within Limit","Exceeded"
"BEN02",2018,4,55,54,65,55,2018-04-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-10,-1,"Within Limit","Within Limit"
"BEN02",2018,5,55,66,65,55,2018-05-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-10,11,"Within Limit","Exceeded"
"BEN02",2018,6,51,49,65,55,2018-06-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-14,-6,"Within Limit","Within Limit"
"BEN02",2018,7,59,56,65,55,2018-07-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-6,1,"Within Limit","Exceeded"
"BEN02",2018,8,74,69,65,55,2018-08-01,"Marathahalli","Bengaluru","Karnataka","Commercial",9,14,"Exceeded","Exceeded"
"BEN02",2018,9,62,59,65,55,2018-09-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-3,4,"Within Limit","Exceeded"
"BEN02",2018,10,61,59,65,55,2018-10-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-4,4,"Within Limit","Exceeded"
"BEN02",2018,11,60,58,65,55,2018-11-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-5,3,"Within Limit","Exceeded"
"BEN02",2018,12,59,56,65,55,2018-12-01,"Marathahalli","Bengaluru","Karnataka","Commercial",-6,1,"Within Limit","Exceeded"
"BEN03",2018,1,74,67,55,45,2018-01-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",19,22,"Exceeded","Exceeded"
"BEN03",2018,2,75,68,55,45,2018-02-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",20,23,"Exceeded","Exceeded"
"BEN03",2018,3,77,71,55,45,2018-03-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",22,26,"Exceeded","Exceeded"
"BEN03",2018,4,76,69,55,45,2018-04-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",21,24,"Exceeded","Exceeded"
"BEN03",2018,5,75,70,55,45,2018-05-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",20,25,"Exceeded","Exceeded"
"BEN03",2018,6,77,73,55,45,2018-06-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",22,28,"Exceeded","Exceeded"
"BEN03",2018,7,77,72,55,45,2018-07-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",22,27,"Exceeded","Exceeded"
"BEN03",2018,8,75,71,55,45,2018-08-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",20,26,"Exceeded","Exceeded"
"BEN03",2018,9,74,69,55,45,2018-09-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",19,24,"Exceeded","Exceeded"
"BEN03",2018,10,62,56,55,45,2018-10-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",7,11,"Exceeded","Exceeded"
"BEN03",2018,11,63,57,55,45,2018-11-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",8,12,"Exceeded","Exceeded"
"BEN03",2018,12,56,50,55,45,2018-12-01,"Nisarga Bhawan","Bengaluru","Karnataka","Residential",1,5,"Exceeded","Exceeded"
"BEN04",2018,1,65,59,65,55,2018-01-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",0,4,"Within Limit","Exceeded"
"BEN04",2018,2,68,60,65,55,2018-02-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",3,5,"Exceeded","Exceeded"
"BEN04",2018,3,67,61,65,55,2018-03-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,6,"Exceeded","Exceeded"
"BEN04",2018,4,67,62,65,55,2018-04-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,5,67,61,65,55,2018-05-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,6,"Exceeded","Exceeded"
"BEN04",2018,6,67,62,65,55,2018-06-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,7,67,62,65,55,2018-07-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,8,67,62,65,55,2018-08-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,9,67,62,65,55,2018-09-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,10,67,62,65,55,2018-10-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,11,67,62,65,55,2018-11-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN04",2018,12,67,62,65,55,2018-12-01,"Parisar Bhawan","Bengaluru","Karnataka","Commercial",2,7,"Exceeded","Exceeded"
"BEN05",2018,1,65,56,75,70,2018-01-01,"Peeniya","Bengaluru","Karnataka","Industrial",-10,-14,"Within Limit","Within Limit"
"BEN05",2018,2,65,56,75,70,2018-02-01,"Peeniya","Bengaluru","Karnataka","Industrial",-10,-14,"Within Limit","Within Limit"
"BEN05",2018,3,65,57,75,70,2018-03-01,"Peeniya","Bengaluru","Karnataka","Industrial",-10,-13,"Within Limit","Within Limit"
"BEN05",2018,4,64,57,75,70,2018-04-01,"Peeniya","Bengaluru","Karnataka","Industrial",-11,-13,"Within Limit","Within Limit"
"BEN05",2018,5,62,57,75,70,2018-05-01,"Peeniya","Bengaluru","Karnataka","Industrial",-13,-13,"Within Limit","Within Limit"
"BEN05",2018,6,63,57,75,70,2018-06-01,"Peeniya","Bengaluru","Karnataka","Industrial",-12,-13,"Within Limit","Within Limit"
"BEN05",2018,7,63,57,75,70,2018-07-01,"Peeniya","Bengaluru","Karnataka","Industrial",-12,-13,"Within Limit","Within Limit"
"BEN05",2018,8,63,57,75,70,2018-08-01,"Peeniya","Bengaluru","Karnataka","Industrial",-12,-13,"Within Limit","Within Limit"
"BEN05",2018,9,63,58,75,70,2018-09-01,"Peeniya","Bengaluru","Karnataka","Industrial",-12,-12,"Within Limit","Within Limit"
"BEN05",2018,10,62,56,75,70,2018-10-01,"Peeniya","Bengaluru","Karnataka","Industrial",-13,-14,"Within Limit","Within Limit"
"BEN05",2018,11,62,57,75,70,2018-11-01,"Peeniya","Bengaluru","Karnataka","Industrial",-13,-13,"Within Limit","Within Limit"
"BEN05",2018,12,62,57,75,70,2018-12-01,"Peeniya","Bengaluru","Karnataka","Industrial",-13,-13,"Within Limit","Within Limit"
"BEN06",2018,1,71,64,65,55,2018-01-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",6,9,"Exceeded","Exceeded"
"BEN06",2018,2,71,65,65,55,2018-02-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",6,10,"Exceeded","Exceeded"
"BEN06",2018,3,71,64,65,55,2018-03-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",6,9,"Exceeded","Exceeded"
"BEN06",2018,4,71,65,65,55,2018-04-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",6,10,"Exceeded","Exceeded"
"BEN06",2018,5,71,65,65,55,2018-05-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",6,10,"Exceeded","Exceeded"
"BEN06",2018,6,72,66,65,55,2018-06-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,11,"Exceeded","Exceeded"
"BEN06",2018,7,73,67,65,55,2018-07-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",8,12,"Exceeded","Exceeded"
"BEN06",2018,8,73,67,65,55,2018-08-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",8,12,"Exceeded","Exceeded"
"BEN06",2018,9,72,66,65,55,2018-09-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,11,"Exceeded","Exceeded"
"BEN06",2018,10,72,65,65,55,2018-10-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,10,"Exceeded","Exceeded"
"BEN06",2018,11,72,65,65,55,2018-11-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,10,"Exceeded","Exceeded"
"BEN06",2018,12,72,66,65,55,2018-12-01,"Yeshwanthpur","Bengaluru","Karnataka","Commercial",7,11,"Exceeded","Exceeded"
"BEN07",2018,1,59,54,50,40,2018-01-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",9,14,"Exceeded","Exceeded"
"BEN07",2018,2,60,55,50,40,2018-02-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,15,"Exceeded","Exceeded"
"BEN07",2018,3,60,54,50,40,2018-03-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2018,4,58,53,50,40,2018-04-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",8,13,"Exceeded","Exceeded"
"BEN07",2018,5,59,54,50,40,2018-05-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",9,14,"Exceeded","Exceeded"
"BEN07",2018,6,60,54,50,40,2018-06-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2018,7,61,54,50,40,2018-07-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",11,14,"Exceeded","Exceeded"
"BEN07",2018,8,60,54,50,40,2018-08-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",10,14,"Exceeded","Exceeded"
"BEN07",2018,9,58,53,50,40,2018-09-01,"R.V.C.E.","Bengaluru","Karnataka","Silence",8,13,"Exceeded","Exceeded"
